Environments,Algorithms,x1,reward,steps,time,episodes
NSCartpolev2,DQN_CRL,-0.12165538875318825,1.0,1827,845.095709323883,9
NSCartpolev2,DQN_CRL,-0.13820144248802693,1.0,1828,845.5304598808289,9
NSCartpolev2,DQN_CRL,-0.14991252324662507,1.0,1829,845.9572150707245,9
NSCartpolev2,DQN_CRL,-0.16557066269371926,1.0,1830,846.4079566001892,9
NSCartpolev2,DQN_CRL,-0.1861733783246403,1.0,1831,846.9026730060577,9
NSCartpolev2,DQN_CRL,-0.20296176497655669,1.0,1832,847.368408203125,9
NSCartpolev2,DQN_CRL,-0.2226929354673144,1.0,1833,847.8211464881897,9
NSCartpolev2,DQN_CRL,-0.23862781748554662,1.0,1834,848.2489023208618,9
NSCartpolev2,DQN_CRL,-0.253641117742775,1.0,1835,848.7556126117706,9
NSCartpolev2,DQN_CRL,-0.26773342424507196,0.0,1836,849.2423331737518,9
NSCartpolev2,DQN_CRL,0.004758322728817335,1.0,1837,849.6451008319855,10
NSCartpolev2,DQN_CRL,0.00012490034905314387,1.0,1838,850.0838494300842,10
NSCartpolev2,DQN_CRL,-0.004504433006753113,1.0,1839,850.5745680332184,10
NSCartpolev2,DQN_CRL,-0.010131086911357855,1.0,1840,851.0173137187958,10
NSCartpolev2,DQN_CRL,-0.016756445918610703,1.0,1841,851.4630603790283,10
NSCartpolev2,DQN_CRL,-0.019479439070613263,1.0,1842,851.9297909736633,10
NSCartpolev2,DQN_CRL,-0.02320387084551817,1.0,1843,852.4125142097473,10
NSCartpolev2,DQN_CRL,-0.03183214664841291,1.0,1844,852.8442668914795,10
NSCartpolev2,DQN_CRL,-0.04046208648255191,1.0,1845,853.2880311012268,10
NSCartpolev2,DQN_CRL,-0.046193513530777865,1.0,1846,853.7127687931061,10
NSCartpolev2,DQN_CRL,-0.05583368088286458,1.0,1847,854.1695258617401,10
NSCartpolev2,DQN_CRL,-0.06838361491622474,1.0,1848,854.6062564849854,10
NSCartpolev2,DQN_CRL,-0.08194333561784234,1.0,1849,855.0300130844116,10
NSCartpolev2,DQN_CRL,-0.099418973830012,1.0,1850,855.4877524375916,10
NSCartpolev2,DQN_CRL,-0.11981359127463703,1.0,1851,855.9394919872284,10
NSCartpolev2,DQN_CRL,-0.13632990456226773,1.0,1852,856.4152188301086,10
NSCartpolev2,DQN_CRL,-0.15677487589486805,1.0,1853,856.8409750461578,10
NSCartpolev2,DQN_CRL,-0.17825348745067685,1.0,1854,857.2617335319519,10
NSCartpolev2,DQN_CRL,-0.20077222472962128,1.0,1855,857.6894900798798,10
NSCartpolev2,DQN_CRL,-0.22044452920341645,1.0,1856,858.1981976032257,10
NSCartpolev2,DQN_CRL,-0.24506006874988642,1.0,1857,858.6449418067932,10
NSCartpolev2,DQN_CRL,-0.26684521377579473,1.0,1858,859.1166703701019,10
NSCartpolev2,DQN_CRL,-0.29157788303140675,1.0,1859,859.537431716919,10
NSCartpolev2,DQN_CRL,-0.31537636182265383,1.0,1860,859.9941687583923,10
NSCartpolev2,DQN_CRL,-0.33824556677639406,1.0,1861,860.4439091682434,10
NSCartpolev2,DQN_CRL,-0.3611898162104643,1.0,1862,860.9326286315918,10
NSCartpolev2,DQN_CRL,-0.3852127164673424,1.0,1863,861.3783733844757,10
NSCartpolev2,DQN_CRL,-0.40831406764312045,1.0,1864,861.8610966205597,10
NSCartpolev2,DQN_CRL,-0.43434087760386914,0.0,1865,862.2968473434448,10
NSCartpolev2,DQN_CRL,-0.031758890930089545,1.0,1866,862.6916217803955,11
NSCartpolev2,DQN_CRL,-0.03612605765259292,1.0,1867,863.1413638591766,11
NSCartpolev2,DQN_CRL,-0.035582004711003895,1.0,1868,863.5731151103973,11
NSCartpolev2,DQN_CRL,-0.030128258031895165,1.0,1869,864.0328524112701,11
NSCartpolev2,DQN_CRL,-0.027568996163105784,1.0,1870,864.4516136646271,11
NSCartpolev2,DQN_CRL,-0.021098039198663283,1.0,1871,864.8923602104187,11
NSCartpolev2,DQN_CRL,-0.017519558010611995,1.0,1872,865.3351049423218,11
NSCartpolev2,DQN_CRL,-0.009027228968202409,1.0,1873,865.7978415489197,11
NSCartpolev2,DQN_CRL,-0.0005228557505332996,0.0,1874,866.2385869026184,11
NSCartpolev2,DQN_CRL,-0.025065602804872925,1.0,1875,866.5983805656433,12
NSCartpolev2,DQN_CRL,-0.02762978063219624,1.0,1876,867.065113067627,12
NSCartpolev2,DQN_CRL,-0.029187232827388707,1.0,1877,867.5078592300415,12
NSCartpolev2,DQN_CRL,-0.03364210279876324,1.0,1878,867.958601474762,12
NSCartpolev2,DQN_CRL,-0.03419142851919306,1.0,1879,868.4003474712372,12
NSCartpolev2,DQN_CRL,-0.03083823304987755,1.0,1880,868.8031170368195,12
NSCartpolev2,DQN_CRL,-0.02458394646376049,1.0,1881,869.2728476524353,12
NSCartpolev2,DQN_CRL,-0.02223345792035077,1.0,1882,869.6986031532288,12
NSCartpolev2,DQN_CRL,-0.020882703664992678,1.0,1883,870.1803267002106,12
NSCartpolev2,DQN_CRL,-0.019532019064202384,1.0,1884,870.6250910758972,12
NSCartpolev2,DQN_CRL,-0.023084461626588143,1.0,1885,871.0718162059784,12
NSCartpolev2,DQN_CRL,-0.02954063044363898,1.0,1886,871.5745275020599,12
NSCartpolev2,DQN_CRL,-0.04090295903284415,1.0,1887,872.0082786083221,12
NSCartpolev2,DQN_CRL,-0.05127264836310335,1.0,1888,872.4580206871033,12
NSCartpolev2,DQN_CRL,-0.06555677666264456,1.0,1889,872.9127609729767,12
NSCartpolev2,DQN_CRL,-0.07495660514065541,1.0,1890,873.337516784668,12
NSCartpolev2,DQN_CRL,-0.08048110451024475,1.0,1891,873.7892577648163,12
NSCartpolev2,DQN_CRL,-0.08993548945748547,1.0,1892,874.2220091819763,12
NSCartpolev2,DQN_CRL,-0.09652695885823687,1.0,1893,874.7167255878448,12
NSCartpolev2,DQN_CRL,-0.099265732916318,1.0,1894,875.1884551048279,12
NSCartpolev2,DQN_CRL,-0.10694642851655392,1.0,1895,875.6302037239075,12
NSCartpolev2,DQN_CRL,-0.11467710623723179,1.0,1896,876.0769462585449,12
NSCartpolev2,DQN_CRL,-0.119572885147837,1.0,1897,876.5047016143799,12
NSCartpolev2,DQN_CRL,-0.12452996156354691,1.0,1898,876.9914214611053,12
NSCartpolev2,DQN_CRL,-0.12666798007185354,1.0,1899,877.4321689605713,12
NSCartpolev2,DQN_CRL,-0.12499690909598318,1.0,1900,877.9068965911865,12
NSCartpolev2,DQN_CRL,-0.1282812156364591,1.0,1901,878.3946170806885,12
NSCartpolev2,DQN_CRL,-0.1306420625525728,1.0,1902,878.8973293304443,12
NSCartpolev2,DQN_CRL,-0.12920805256403933,1.0,1903,879.3240866661072,12
NSCartpolev2,DQN_CRL,-0.1327297279457017,1.0,1904,879.7808246612549,12
NSCartpolev2,DQN_CRL,-0.13246953771978545,1.0,1905,880.2745406627655,12
NSCartpolev2,DQN_CRL,-0.1284396648619329,1.0,1906,880.769257068634,12
NSCartpolev2,DQN_CRL,-0.12550829252915674,1.0,1907,881.2419846057892,12
NSCartpolev2,DQN_CRL,-0.12367721295848401,1.0,1908,881.6937263011932,12
NSCartpolev2,DQN_CRL,-0.12094733193828403,0.0,1909,882.1824462413788,12
NSCartpolev2,DQN_CRL,0.009880494586745411,1.0,1910,882.5722415447235,13
NSCartpolev2,DQN_CRL,0.005185019558886562,1.0,1911,883.0609424114227,13
NSCartpolev2,DQN_CRL,0.0033971834668717745,1.0,1912,883.5416855812073,13
NSCartpolev2,DQN_CRL,-0.002289851645081979,1.0,1913,883.9924268722534,13
NSCartpolev2,DQN_CRL,-0.008973857525881654,1.0,1914,884.5061130523682,13
NSCartpolev2,DQN_CRL,-0.015656905715946814,1.0,1915,884.9448628425598,13
NSCartpolev2,DQN_CRL,-0.022340773044199756,1.0,1916,885.4245870113373,13
NSCartpolev2,DQN_CRL,-0.024124526136936386,1.0,1917,885.9322957992554,13
NSCartpolev2,DQN_CRL,-0.02300970495958063,1.0,1918,886.3530540466309,13
NSCartpolev2,DQN_CRL,-0.021898224861577484,1.0,1919,886.8177878856659,13
NSCartpolev2,DQN_CRL,-0.02078827906759566,1.0,1920,887.2795226573944,13
NSCartpolev2,DQN_CRL,-0.02258051985319803,0.0,1921,887.7802367210388,13
NSCartpolev2,DQN_CRL,0.0369300606378569,1.0,1922,888.1730108261108,14
NSCartpolev2,DQN_CRL,0.031206262674588266,1.0,1923,888.630747795105,14
NSCartpolev2,DQN_CRL,0.0254762367000671,1.0,1924,889.0895049571991,14
NSCartpolev2,DQN_CRL,0.023640607497508116,1.0,1925,889.5382294654846,14
NSCartpolev2,DQN_CRL,0.02079546015979845,1.0,1926,890.0319466590881,14
NSCartpolev2,DQN_CRL,0.016941061267160846,1.0,1927,890.5086727142334,14
NSCartpolev2,DQN_CRL,0.0159800772253594,1.0,1928,890.9614133834839,14
NSCartpolev2,DQN_CRL,0.012108921655944023,1.0,1929,891.3881688117981,14
NSCartpolev2,DQN_CRL,0.004329739828117334,1.0,1930,891.8509032726288,14
NSCartpolev2,DQN_CRL,0.0004481122656836553,1.0,1931,892.3126511573792,14
NSCartpolev2,DQN_CRL,0.00146320304914479,1.0,1932,892.7593817710876,14
NSCartpolev2,DQN_CRL,0.0034738590046538187,0.0,1933,893.2161190509796,14
NSCartpolev2,DQN_CRL,0.01834489020249543,1.0,1934,893.6128919124603,15
NSCartpolev2,DQN_CRL,0.015122254010881854,1.0,1935,894.0766448974609,15
NSCartpolev2,DQN_CRL,0.01189213404686407,1.0,1936,894.510377407074,15
NSCartpolev2,DQN_CRL,0.007653355585224659,1.0,1937,894.9631371498108,15
NSCartpolev2,DQN_CRL,0.0024049832598712524,1.0,1938,895.4518394470215,15
NSCartpolev2,DQN_CRL,-0.006755737172105019,1.0,1939,895.9285640716553,15
NSCartpolev2,DQN_CRL,-0.013025628324404029,1.0,1940,896.4122869968414,15
NSCartpolev2,DQN_CRL,-0.015407855986624223,1.0,1941,896.869024515152,15
NSCartpolev2,DQN_CRL,-0.012903758502030719,1.0,1942,897.3357584476471,15
NSCartpolev2,DQN_CRL,-0.0075130843209078495,1.0,1943,897.7485225200653,15
NSCartpolev2,DQN_CRL,-0.007037047771489144,1.0,1944,898.1962649822235,15
NSCartpolev2,DQN_CRL,-0.005570322248166787,1.0,1945,898.686984539032,15
NSCartpolev2,DQN_CRL,-0.0012088666235457127,0.0,1946,899.1477205753326,15
NSCartpolev2,DQN_CRL,0.025901697426549315,1.0,1947,899.6324415206909,16
NSCartpolev2,DQN_CRL,0.029920897894572182,1.0,1948,900.1371510028839,16
NSCartpolev2,DQN_CRL,0.03784330647639119,1.0,1949,900.5998859405518,16
NSCartpolev2,DQN_CRL,0.041865949026843194,1.0,1950,901.0456297397614,16
NSCartpolev2,DQN_CRL,0.046895161410814803,1.0,1951,901.5323510169983,16
NSCartpolev2,DQN_CRL,0.051933453701382214,1.0,1952,901.9740991592407,16
NSCartpolev2,DQN_CRL,0.0520814142851601,1.0,1953,902.4478259086609,16
NSCartpolev2,DQN_CRL,0.052243777876937986,1.0,1954,902.9295508861542,16
NSCartpolev2,DQN_CRL,0.05732320248107508,0.0,1955,903.3942847251892,16
NSCartpolev2,DQN_CRL,0.045357057464196576,1.0,1956,903.8070471286774,17
NSCartpolev2,DQN_CRL,0.04862752830645641,1.0,1957,904.2907693386078,17
NSCartpolev2,DQN_CRL,0.05480344160909157,1.0,1958,904.7794892787933,17
NSCartpolev2,DQN_CRL,0.05608189564435643,1.0,1959,905.2702097892761,17
NSCartpolev2,DQN_CRL,0.06027084360665006,1.0,1960,905.7439363002777,17
NSCartpolev2,DQN_CRL,0.06056779150910524,1.0,1961,906.2356555461884,17
NSCartpolev2,DQN_CRL,0.05987865225171667,1.0,1962,906.7153794765472,17
NSCartpolev2,DQN_CRL,0.055304280163695145,0.0,1963,907.226087808609,17
NSCartpolev2,DQN_CRL,-0.03508082228037039,1.0,1964,907.6878221035004,18
NSCartpolev2,DQN_CRL,-0.03929144087139761,1.0,1965,908.1825375556946,18
NSCartpolev2,DQN_CRL,-0.042509220237901296,1.0,1966,908.6902470588684,18
NSCartpolev2,DQN_CRL,-0.05063799870358878,1.0,1967,909.2299377918243,18
NSCartpolev2,DQN_CRL,-0.06267893199385023,1.0,1968,909.7426435947418,18
NSCartpolev2,DQN_CRL,-0.07473264484329678,1.0,1969,910.1933863162994,18
NSCartpolev2,DQN_CRL,-0.08970489172664622,1.0,1970,910.6671144962311,18
NSCartpolev2,DQN_CRL,-0.10569803516987966,1.0,1971,911.201807975769,18
NSCartpolev2,DQN_CRL,-0.11681947780148244,1.0,1972,911.691526889801,18
NSCartpolev2,DQN_CRL,-0.13187345788645774,1.0,1973,912.189240694046,18
NSCartpolev2,DQN_CRL,-0.14596496583472152,1.0,1974,912.7059450149536,18
NSCartpolev2,DQN_CRL,-0.16399266851132732,1.0,1975,913.2086570262909,18
NSCartpolev2,DQN_CRL,-0.18106454117336165,1.0,1976,913.728358745575,18
NSCartpolev2,DQN_CRL,-0.1981864591059393,1.0,1977,914.2180774211884,18
NSCartpolev2,DQN_CRL,-0.21824430484927915,1.0,1978,914.7157924175262,18
NSCartpolev2,DQN_CRL,-0.24122821131815814,1.0,1979,915.1805257797241,18
NSCartpolev2,DQN_CRL,-0.2613939659492422,1.0,1980,915.664249420166,18
NSCartpolev2,DQN_CRL,-0.28547308139897354,0.0,1981,916.1639621257782,18
NSCartpolev2,DQN_CRL,0.0347718031003439,1.0,1982,916.6286957263947,19
NSCartpolev2,DQN_CRL,0.035485428253531744,1.0,1983,917.1593916416168,19
NSCartpolev2,DQN_CRL,0.04009257533033548,1.0,1984,917.6910865306854,19
NSCartpolev2,DQN_CRL,0.04959344016682557,1.0,1985,918.1798062324524,19
NSCartpolev2,DQN_CRL,0.0590879974812475,1.0,1986,918.6805188655853,19
NSCartpolev2,DQN_CRL,0.0714824834216863,1.0,1987,919.2282068729401,19
NSCartpolev2,DQN_CRL,0.08878090011456519,1.0,1988,919.7329154014587,19
NSCartpolev2,DQN_CRL,0.10998801983449463,0.0,1989,920.2806012630463,19
NSCartpolev2,DQN_CRL,0.0003240375953990377,1.0,1990,920.6863689422607,20
NSCartpolev2,DQN_CRL,0.00591484546313422,1.0,1991,921.2090699672699,20
NSCartpolev2,DQN_CRL,0.008615041359989533,1.0,1992,921.7967324256897,20
NSCartpolev2,DQN_CRL,0.0064264964283220006,1.0,1993,922.3634095191956,20
NSCartpolev2,DQN_CRL,0.007153192043641011,1.0,1994,922.8891060352325,20
NSCartpolev2,DQN_CRL,0.008892364639515224,1.0,1995,923.4627776145935,20
NSCartpolev2,DQN_CRL,0.013546909283840069,1.0,1996,924.0184588432312,20
NSCartpolev2,DQN_CRL,0.022117434092104843,0.0,1997,924.5741400718689,20
NSCartpolev2,DQN_CRL,-0.011456636144709936,1.0,1998,925.0438704490662,21
NSCartpolev2,DQN_CRL,-0.011010713994924514,1.0,1999,925.5695698261261,21
NSCartpolev2,DQN_CRL,-0.00766707056072226,1.0,2000,926.0452980995178,21
NSCartpolev2,DQN_CRL,-0.0014254767949132283,1.0,2001,926.5350153446198,21
NSCartpolev2,DQN_CRL,0.0009111573209351072,1.0,2002,927.0037467479706,21
NSCartpolev2,DQN_CRL,0.00034623307195427093,1.0,2003,927.4934661388397,21
NSCartpolev2,DQN_CRL,0.004686120025692636,1.0,2004,927.9871847629547,21
NSCartpolev2,DQN_CRL,0.01193065057151348,1.0,2005,928.5038878917694,21
NSCartpolev2,DQN_CRL,0.019178591804505953,1.0,2006,929.0535726547241,21
NSCartpolev2,DQN_CRL,0.02643284601592736,0.0,2007,929.5432908535004,21
NSCartpolev2,DQN_CRL,0.04985706673947612,1.0,2008,929.9750437736511,22
NSCartpolev2,DQN_CRL,0.05544278081652745,1.0,2009,930.4787549972534,22
NSCartpolev2,DQN_CRL,0.058136499092406695,1.0,2010,930.9654765129089,22
NSCartpolev2,DQN_CRL,0.060842630989390294,1.0,2011,931.4681875705719,22
NSCartpolev2,DQN_CRL,0.059659627537969356,1.0,2012,932.0128765106201,22
NSCartpolev2,DQN_CRL,0.05358824121826109,1.0,2013,932.4816069602966,22
NSCartpolev2,DQN_CRL,0.046529212962471034,1.0,2014,933.0292916297913,22
NSCartpolev2,DQN_CRL,0.04047979804389501,1.0,2015,933.5290071964264,22
NSCartpolev2,DQN_CRL,0.0373393804334909,1.0,2016,934.0237221717834,22
NSCartpolev2,DQN_CRL,0.03520314222719172,1.0,2017,934.5883979797363,22
NSCartpolev2,DQN_CRL,0.028167772298209243,1.0,2018,935.1090998649597,22
NSCartpolev2,DQN_CRL,0.024037172383468246,0.0,2019,935.5958218574524,22
NSCartpolev2,DQN_CRL,0.036861989206403385,1.0,2020,935.9815993309021,23
NSCartpolev2,DQN_CRL,0.04103902546721731,1.0,2021,936.4533486366272,23
NSCartpolev2,DQN_CRL,0.04622197217054732,1.0,2022,936.9120855331421,23
NSCartpolev2,DQN_CRL,0.05531430427708879,1.0,2023,937.3388206958771,23
NSCartpolev2,DQN_CRL,0.06341518947860858,1.0,2024,937.7955594062805,23
NSCartpolev2,DQN_CRL,0.07252750520929611,1.0,2025,938.2343077659607,23
NSCartpolev2,DQN_CRL,0.08555619073636167,0.0,2026,938.692046880722,23
NSCartpolev2,DQN_CRL,-0.0404001145196223,1.0,2027,939.0778262615204,24
NSCartpolev2,DQN_CRL,-0.043120272670967734,1.0,2028,939.6305072307587,24
NSCartpolev2,DQN_CRL,-0.05072962190451019,1.0,2029,940.0482692718506,24
NSCartpolev2,DQN_CRL,-0.053425616403592266,1.0,2030,940.525993347168,24
NSCartpolev2,DQN_CRL,-0.05321064003944218,1.0,2031,941.0157127380371,24
NSCartpolev2,DQN_CRL,-0.056889793860462376,1.0,2032,941.5314180850983,24
NSCartpolev2,DQN_CRL,-0.06446232906616138,1.0,2033,941.9711647033691,24
NSCartpolev2,DQN_CRL,-0.07102733841195731,1.0,2034,942.4259042739868,24
NSCartpolev2,DQN_CRL,-0.07468497553660686,1.0,2035,942.9026308059692,24
NSCartpolev2,DQN_CRL,-0.07543785384844574,1.0,2036,943.3893716335297,24
NSCartpolev2,DQN_CRL,-0.07228672732179273,0.0,2037,943.869077205658,24
NSCartpolev2,DQN_CRL,0.03339099959308859,1.0,2038,944.2518577575684,25
NSCartpolev2,DQN_CRL,0.038281275137606895,1.0,2039,944.7535698413849,25
NSCartpolev2,DQN_CRL,0.04706245019037958,1.0,2040,945.221301317215,25
NSCartpolev2,DQN_CRL,0.05683401636621095,1.0,2041,945.6880357265472,25
NSCartpolev2,DQN_CRL,0.0636963740839308,1.0,2042,946.1607637405396,25
NSCartpolev2,DQN_CRL,0.07345671780480952,1.0,2043,946.653480052948,25
NSCartpolev2,DQN_CRL,0.08711575001484471,1.0,2044,947.1262097358704,25
NSCartpolev2,DQN_CRL,0.10467582297897236,1.0,2045,947.5659580230713,25
NSCartpolev2,DQN_CRL,0.12514090155780447,0.0,2046,948.0316917896271,25
NSCartpolev2,DQN_CRL,0.031166771392924102,1.0,2047,948.4164690971375,26
NSCartpolev2,DQN_CRL,0.031721812817089294,1.0,2048,948.8382277488708,26
NSCartpolev2,DQN_CRL,0.028374382065986168,1.0,2049,949.3369419574738,26
NSCartpolev2,DQN_CRL,0.02402719599747968,1.0,2050,949.7976777553558,26
NSCartpolev2,DQN_CRL,0.018678859920853448,1.0,2051,950.3383674621582,26
NSCartpolev2,DQN_CRL,0.017230402002515115,1.0,2052,950.8011021614075,26
NSCartpolev2,DQN_CRL,0.019680075649634587,1.0,2053,951.2458477020264,26
NSCartpolev2,DQN_CRL,0.021125211568987168,1.0,2054,951.6736218929291,26
NSCartpolev2,DQN_CRL,0.023567416575763965,1.0,2055,952.1283414363861,26
NSCartpolev2,DQN_CRL,0.022105562232174053,1.0,2056,952.5860784053802,26
NSCartpolev2,DQN_CRL,0.02064336035555526,1.0,2057,953.052811384201,26
NSCartpolev2,DQN_CRL,0.016278257919535633,1.0,2058,953.4925599098206,26
NSCartpolev2,DQN_CRL,0.012912578991075707,0.0,2059,953.9492990970612,26
NSCartpolev2,DQN_CRL,-0.01684840304388499,1.0,2060,954.3540668487549,27
NSCartpolev2,DQN_CRL,-0.014902883083822356,1.0,2061,954.8277933597565,27
NSCartpolev2,DQN_CRL,-0.013943362381436841,1.0,2062,955.3265099525452,27
NSCartpolev2,DQN_CRL,-0.013968103617711771,1.0,2063,955.7782504558563,27
NSCartpolev2,DQN_CRL,-0.010073674750748702,1.0,2064,956.2619712352753,27
NSCartpolev2,DQN_CRL,-0.009060615236110278,0.0,2065,956.7666821479797,27
NSCartpolev2,DQN_CRL,0.03471703827336061,1.0,2066,957.1734485626221,28
NSCartpolev2,DQN_CRL,0.030675552078879786,1.0,2067,957.701146364212,28
NSCartpolev2,DQN_CRL,0.029541672811290137,1.0,2068,958.1589028835297,28
NSCartpolev2,DQN_CRL,0.02550875284432582,1.0,2069,958.6396198272705,28
NSCartpolev2,DQN_CRL,0.01857682487767288,1.0,2070,959.0903623104095,28
NSCartpolev2,DQN_CRL,0.0077442234547746135,1.0,2071,959.5780827999115,28
NSCartpolev2,DQN_CRL,-0.003090040622647554,1.0,2072,960.0598058700562,28
NSCartpolev2,DQN_CRL,-0.018832891722642887,1.0,2073,960.5345523357391,28
NSCartpolev2,DQN_CRL,-0.029684601912464588,1.0,2074,961.0112597942352,28
NSCartpolev2,DQN_CRL,-0.04345509334428246,1.0,2075,961.4769928455353,28
NSCartpolev2,DQN_CRL,-0.05234649828562017,1.0,2076,961.8847587108612,28
NSCartpolev2,DQN_CRL,-0.06416556624751908,1.0,2077,962.347493648529,28
NSCartpolev2,DQN_CRL,-0.07111816320086566,1.0,2078,962.8372123241425,28
NSCartpolev2,DQN_CRL,-0.08300632376669236,1.0,2079,963.2519748210907,28
NSCartpolev2,DQN_CRL,-0.0910409373595675,1.0,2080,963.7017168998718,28
NSCartpolev2,DQN_CRL,-0.10301710922785717,1.0,2081,964.2144227027893,28
NSCartpolev2,DQN_CRL,-0.11893436753590092,1.0,2082,964.6591873168945,28
NSCartpolev2,DQN_CRL,-0.13979086539401442,1.0,2083,965.0699322223663,28
NSCartpolev2,DQN_CRL,-0.15681606262513462,1.0,2084,965.5236723423004,28
NSCartpolev2,DQN_CRL,-0.1710269953990849,1.0,2085,966.1303248405457,28
NSCartpolev2,DQN_CRL,-0.18531166956302067,1.0,2086,966.5830674171448,28
NSCartpolev2,DQN_CRL,-0.1948089606442993,1.0,2087,967.0477981567383,28
NSCartpolev2,DQN_CRL,-0.2072503406975391,1.0,2088,967.5065369606018,28
NSCartpolev2,DQN_CRL,-0.21877216952331419,1.0,2089,967.9682705402374,28
NSCartpolev2,DQN_CRL,-0.23037250279744545,0.0,2090,968.4270074367523,28
NSCartpolev2,DQN_CRL,-0.011814187685628329,1.0,2091,968.8157856464386,29
NSCartpolev2,DQN_CRL,-0.01293350238076317,1.0,2092,969.2825193405151,29
NSCartpolev2,DQN_CRL,-0.009156230222278582,1.0,2093,969.7552473545074,29
NSCartpolev2,DQN_CRL,-0.008287555266717216,1.0,2094,970.2739508152008,29
NSCartpolev2,DQN_CRL,-0.012326205706100357,1.0,2095,970.7186937332153,29
NSCartpolev2,DQN_CRL,-0.021272215520621477,1.0,2096,971.190423488617,29
NSCartpolev2,DQN_CRL,-0.025322913015409756,1.0,2097,971.6291718482971,29
NSCartpolev2,DQN_CRL,-0.03428620635886533,1.0,2098,972.1238882541656,29
NSCartpolev2,DQN_CRL,-0.04816359878685249,1.0,2099,972.5926191806793,29
NSCartpolev2,DQN_CRL,-0.06205584566245545,1.0,2100,973.0903534889221,29
NSCartpolev2,DQN_CRL,-0.07306687755240977,1.0,2101,973.5430762767792,29
NSCartpolev2,DQN_CRL,-0.08900363019687894,1.0,2102,973.9608352184296,29
NSCartpolev2,DQN_CRL,-0.10886801177684984,1.0,2103,974.4485549926758,29
NSCartpolev2,DQN_CRL,-0.12776400122504566,1.0,2104,974.8873043060303,29
NSCartpolev2,DQN_CRL,-0.14959373397282483,1.0,2105,975.4110033512115,29
NSCartpolev2,DQN_CRL,-0.17435647320276146,1.0,2106,975.8797357082367,29
NSCartpolev2,DQN_CRL,-0.20205036363274212,1.0,2107,976.3394711017609,29
NSCartpolev2,DQN_CRL,-0.23366868542915553,1.0,2108,976.8052043914795,29
NSCartpolev2,DQN_CRL,-0.2681985839482172,1.0,2109,977.2969238758087,29
NSCartpolev2,DQN_CRL,-0.30661868729338093,1.0,2110,977.7456655502319,29
NSCartpolev2,DQN_CRL,-0.3411913349310812,0.0,2111,978.1964256763458,29
NSCartpolev2,DQN_CRL,-0.008933459102301262,1.0,2112,978.599175453186,30
NSCartpolev2,DQN_CRL,-0.007463476769213188,1.0,2113,979.0459206104279,30
NSCartpolev2,DQN_CRL,-0.002082089206862729,1.0,2114,979.5326409339905,30
NSCartpolev2,DQN_CRL,-0.0005937143663920135,1.0,2115,980.0203607082367,30
NSCartpolev2,DQN_CRL,-9.450168537894249e-05,1.0,2116,980.4531123638153,30
NSCartpolev2,DQN_CRL,0.004317612953270367,1.0,2117,980.9338371753693,30
NSCartpolev2,DQN_CRL,0.013642426921149435,1.0,2118,981.3925733566284,30
NSCartpolev2,DQN_CRL,0.02197902307412987,0.0,2119,981.8203284740448,30
NSCartpolev2,DQN_CRL,-0.023384918731205292,1.0,2120,982.1881184577942,31
NSCartpolev2,DQN_CRL,-0.028807877458099384,1.0,2121,982.6558492183685,31
NSCartpolev2,DQN_CRL,-0.029317126630593392,1.0,2122,983.1115899085999,31
NSCartpolev2,DQN_CRL,-0.03081589705057471,1.0,2123,983.533346414566,31
NSCartpolev2,DQN_CRL,-0.0323034784045458,1.0,2124,984.0090737342834,31
NSCartpolev2,DQN_CRL,-0.034778818951996866,1.0,2125,984.4688100814819,31
NSCartpolev2,DQN_CRL,-0.03724049898309935,1.0,2126,984.933543920517,31
NSCartpolev2,DQN_CRL,-0.04358868894887756,0.0,2127,985.3682942390442,31
NSCartpolev2,DQN_CRL,0.0337772956691245,1.0,2128,985.7970521450043,32
NSCartpolev2,DQN_CRL,0.03274377482717062,1.0,2129,986.3087556362152,32
NSCartpolev2,DQN_CRL,0.030704659545766025,1.0,2130,986.7684934139252,32
NSCartpolev2,DQN_CRL,0.03156198852290791,1.0,2131,987.2422389984131,32
NSCartpolev2,DQN_CRL,0.0324128401907608,1.0,2132,987.7009565830231,32
NSCartpolev2,DQN_CRL,0.028355641703127578,1.0,2133,988.132711648941,32
NSCartpolev2,DQN_CRL,0.023293701500965294,1.0,2134,988.5584647655487,32
NSCartpolev2,DQN_CRL,0.01922659039284535,1.0,2135,989.036191701889,32
NSCartpolev2,DQN_CRL,0.019055872619459124,1.0,2136,989.5119185447693,32
NSCartpolev2,DQN_CRL,0.021781045541604878,1.0,2137,989.9926424026489,32
NSCartpolev2,DQN_CRL,0.029403366622602727,1.0,2138,990.4693701267242,32
NSCartpolev2,DQN_CRL,0.03312088815456595,0.0,2139,990.9480953216553,32
NSCartpolev2,DQN_CRL,-0.003427822596574272,1.0,2140,991.3548619747162,33
NSCartpolev2,DQN_CRL,-0.0035955957093235114,1.0,2141,991.8275909423828,33
NSCartpolev2,DQN_CRL,-0.0027563423331563837,1.0,2142,992.3333032131195,33
NSCartpolev2,DQN_CRL,-0.005812467372638017,1.0,2143,992.8490054607391,33
NSCartpolev2,DQN_CRL,-0.012764412095824601,1.0,2144,993.2777593135834,33
NSCartpolev2,DQN_CRL,-0.023614348777127474,1.0,2145,993.7594847679138,33
NSCartpolev2,DQN_CRL,-0.03346373718956526,1.0,2146,994.2382102012634,33
